Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
AfterDanceLegare_Police_30374e8e		Услышав, что вы зовете стражу, Аманда подрастеряла весь кураж, заплакала и побежала домой к трактиру. Месье Легаре с ненавистью посмотрел на вас, пробормотал что-то себе под нос, и тоже отправился по своим делам.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	138	"[what]"
AfterDanceLegare_Police_e018d88f		К вам подошло пара толстых стражей порядка. "Так, так, так, что это у нас тут?" вопросил один из них.\n"Этот господин, большой охотник до молоденьких девушек, клеится к Аманде, а я пытаюсь отвести ее домой," рассудительно объясняете вы ситуацию стражам порядка. \n\nНо тут вмешивается Аманда: "А это мое дело, с кем мне ходить. Нет у него права мне говорить, что делать."\nСтражники плотоядно осмотрели фигурку Аманды. В гневе она была еще красивее, чем обычно.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	146	"[what]"
AfterDanceLegare_Police_4ecc4624		"Знаете что, господин хороший, а она дело говорит," ответил вам старшой патруля. "Вон, она уже и пузо себе нагуляла, значит не маленькая, коль ножки-то раздвигать уже научилась," и стражи сально засмеялись собственной шутке.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	149	"[what]"
AfterDanceLegare_Police_12ee40b2		"Знаете что, господин хороший, а она дело говорит," ответил вам старшой патруля. "Вон, как вырядилась, юбка короткая, сиськи почти наружу. Аманда уже выросла, а вы и не заметили!"	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	152	"[what]"
AfterDanceLegare_Police_0b043e00		"Хм, может вы и правы, сисек у нее еще почти нет, хотя росточком она и вымахала," заметил старшой патруля.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	155	"[what]"
AfterDanceLegare_Police_883e9c6e		"Это у меня-то нет сисек?!" не согласилась с ним Аманда, "А это что по твоему?" и с этими словами Аманда развязала несколько завязок на платье и предъявила свои хоть и небольшие, но упругие аргументы с задорно торчащими сосками. Сержант посмотрел на них, улыбнулся, облизывая губы, и ответил: "Вот так бы сразу! Да, дело ясное, видно что вы, юная мисс, уже подросли, а Стефан вас небось еще девчонкой считает. А может к нам заглянете как нибудь?" страж закона так и не смог оторвать взгляд от грудей Аманды, пока та их не убрала обратно под одежду.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	158	"[what]"
AfterDanceLegare_Police_ff8bc796		"С другой стороны, далеко не у всех юных мисс, к сожалению, сиськи растут с той скоростью, что нам хотелось бы," засмеялся его напарник. "Так что извините нас, но повода для вмешательства я пока не вижу, Аманда вольна вести себя как ей вздумается, даже к нам в казарму на огонек заглянуть."	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	162	"[what]"
AfterDanceLegare_Police_bab70d8b		Тут Альбер достал что-то из кармана и сунул старшему стражнику. Тот просветлел и сказал вам:\n"Тем более, что этот почтенный господин только что предъявил нам убедительные аргументы в пользу того, что эта юная мисс уже совсем взрослая. Так что шли бы, мил человек отсюда по хорошему!"\n\nВам осталось только проследить за тем, как Альбер уводит Аманду.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	165	"[what]"
AfterDanceLegare_Police_d0a3fbe3		Аргументы стражи вас убедили, да и денег было жалко, чай не казенные, так что вы проводили парочку взглядом и пошли обратно к трактиру.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	171	"[what]"
AfterDanceLegare_Police_2e69e46c		Альбер и Аманда уже было развернулись и собрались уходить, как один из стражей оглянулся по сторонам и прошептал вам: "Впрочем, всего за 200 мараведи мы можем встать на вашу сторону в данном вопросе."	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	179	"[what]"
AfterDanceLegare_Police_809c6e04		Не раздумывая ни секунды вы полезли в карман за деньгами. Мараведи можно еще заработать, а оставлять Аманду этому хлыщу вы не имеете права. Как только деньги перешли из рук в руки, лица слуг закона сразу посуровели. Один из них грубо схватил Альбера за плечо и строго сказал: "Сожалею, но мы не можем оставить эту девочку с вами. Она должна пойти с вами."\n"Как?" удивился виноторговец, "но..."\n"Никаких но", отрезал стражник, "и порадуйтесь, что мы вас еще не забрали!"\n\nВы отвели Аманду обратно в трактир, глаза у нее были на мокром месте.	game/NPC/Girls/Amanda/AfterDanceLegare.rpy	184	"[what]"
AfterDanceSexLegare_deb5ccfe		Вы проследили за Амандой и выяснили, что конечной целью ее пути был задний двор магазинчика месье Легаре. У которого ее и встретил оный месье. Прежде чем вы что-то успели сделать, он уже открыл калитку Аманде и завел ее в промежуток между бочками с вином и какой-то повозкой.	game/NPC/Girls/Amanda/AfterDanceSexLegare.rpy	98	"[what]"
AfterDanceSexLegare_09f9d8e1		Вскоре месье Легаре привел Аманду на задний двор своего магазинчика и завел ее в промежуток между бочками с вином и какой-то повозкой.	game/NPC/Girls/Amanda/AfterDanceSexLegare.rpy	100	"[what]"
